Channel_1,Channel_2,Channel_3,Channel_4
0.000000,178.155319,6.829083,28.193115
-0.000000,177.938690,6.735236,28.176609
0.000000,177.768692,6.725977,28.222784
-0.000000,177.818680,6.815393,28.448038
0.000000,177.826828,6.860688,28.472141
-0.000000,177.811508,6.921848,28.465546
0.000000,177.836899,6.942869,28.481941
-0.000000,177.917557,6.949383,28.538551
-0.000000,178.084717,6.978190,28.547182
-0.000000,178.229385,7.002378,28.449755
0.000000,178.240845,6.949505,28.296246
0.000000,178.362869,6.911882,28.333393
-0.000000,178.425888,6.849948,28.453489
-0.000000,178.389893,6.832571,28.703667
-0.000000,178.391830,6.882525,28.963039
-0.000000,178.406357,6.976629,28.993305
-0.000000,178.469971,7.129791,28.946838
0.000000,178.506851,7.211813,28.879801
0.000000,178.497223,7.240061,28.829008
-0.000000,178.466660,7.246769,28.772837
0.000000,178.402771,7.243437,28.757673
-0.000000,178.390320,7.191545,28.708855
0.000000,178.422943,7.164684,28.626404
-0.000000,178.329697,7.071794,28.473856
0.000000,178.120193,6.944648,28.255960
0.000000,177.913956,7.013730,28.162891
-0.000000,177.961746,7.122149,28.275476
0.000000,178.136536,7.167171,28.409220
0.000000,178.192001,7.167224,28.413759
0.000000,178.247681,7.188787,28.425222
-0.000000,178.263046,7.141715,28.410940
0.000000,178.222473,6.964955,28.315012
-0.000000,178.187302,6.799163,28.237820
0.000000,178.145325,6.619487,27.987194
-0.000000,178.146500,6.624881,27.831425
-0.000000,178.136490,6.689905,27.877708
0.000000,178.019821,6.770787,27.960848
0.000000,177.880646,6.890003,27.975489
-0.000000,177.828552,7.004717,27.930044
-0.000000,177.856735,7.067279,27.919853
0.000000,177.880692,7.018320,27.865534
-0.000000,177.869110,6.923650,27.860523
-0.000000,177.889328,6.820756,27.891155
-0.000000,177.885025,6.761847,27.904135
0.000000,177.921585,6.756620,27.912252
-0.000000,177.881210,6.750507,27.888308
-0.000000,177.824509,6.748437,27.873144
-0.000000,177.853943,6.814727,27.859398
0.000000,177.954422,6.902002,27.888865
0.000000,178.127930,6.939902,27.982883
0.000000,178.298615,6.943742,28.000975
-0.000000,178.385361,6.944992,28.010029
-0.000000,178.379471,6.802244,27.976915
-0.000000,178.349350,6.689851,28.022480
-0.000000,178.238541,6.777501,28.213726
0.000000,178.087143,6.776782,28.297937
-0.000000,178.041595,6.631536,28.237965
0.000000,178.018753,6.589750,28.175928
0.000000,177.985504,6.643766,28.198759
0.000000,178.027390,6.649536,28.271658
-0.000000,177.980820,6.633622,28.245043
0.000000,177.862213,6.671088,28.165245
0.000000,177.835953,6.788898,28.127884
-0.000000,177.978226,6.855051,28.129778
0.000000,178.087570,6.815975,28.109684
-0.000000,178.095062,6.774899,27.977728
0.000000,178.208191,6.768018,27.953777
-0.000000,178.343216,6.749367,27.974274
-0.000000,178.406372,6.772433,27.933289
-0.000000,178.376328,6.804933,27.918165
-0.000000,178.349777,6.877283,27.945702
0.000000,178.333817,7.051009,28.009602
0.000000,178.268646,7.224461,28.091030
0.000000,178.206818,7.266600,28.070646
-0.000000,178.038513,7.195536,27.965050
0.000000,177.948517,7.182932,27.929695
-0.000000,177.982925,7.246430,27.934431
-0.000000,177.963867,7.318345,27.946301
-0.000000,177.940704,7.337486,28.006271
0.000000,177.954605,7.221769,28.048388
0.000000,178.117081,7.193275,28.068174
-0.000000,178.360046,7.237260,28.109341
-0.000000,178.553604,7.299695,28.186243
