Channel_1,Channel_2,Channel_3,Channel_4
-0.000000,-53.083538,-11.478887,127.401817
-0.000000,-53.149174,-11.655107,127.280052
-0.000000,-53.233471,-11.706068,127.221962
0.000000,-53.163555,-11.643094,127.332214
-0.000000,-53.106403,-11.566730,127.417854
0.000000,-53.100521,-11.484771,127.482361
0.000000,-53.118843,-11.453274,127.430725
-0.000000,-53.093876,-11.477646,127.383858
0.000000,-53.052414,-11.505820,127.398323
0.000000,-53.002460,-11.395121,127.379234
-0.000000,-52.923389,-11.297292,127.299255
0.000001,-52.787968,-11.245519,127.233154
-0.000001,-52.688332,-11.332637,127.170822
-0.000000,-52.616982,-11.427655,127.161507
-0.000000,-52.569683,-11.455943,127.153717
-0.000001,-52.572720,-11.443298,127.194771
-0.000000,-52.615997,-11.484997,127.133743
0.000001,-52.578197,-11.481844,127.078873
0.000000,-52.438671,-11.440063,127.084404
-0.000000,-52.330986,-11.379281,127.147682
0.000001,-52.288078,-11.364318,127.151352
0.000001,-52.359158,-11.413725,127.095253
0.000000,-52.474560,-11.407960,127.066307
0.000001,-52.574543,-11.340876,127.003479
-0.000000,-52.619259,-11.287175,127.102325
-0.000000,-52.744427,-11.294132,127.212372
0.000001,-52.807770,-11.298515,127.169266
-0.000001,-52.833549,-11.264402,127.110786
-0.000000,-52.941490,-11.192154,126.969849
-0.000001,-52.921154,-11.204026,126.796074
-0.000000,-52.817204,-11.230350,126.791870
0.000001,-52.891762,-11.360869,126.864967
-0.000000,-52.894569,-11.455933,126.935806
-0.000000,-52.748680,-11.406097,127.031769
-0.000000,-52.549770,-11.292232,127.106163
-0.000001,-52.366589,-11.200169,127.198616
0.000000,-52.256054,-11.126968,127.275581
-0.000001,-52.281651,-11.150237,127.217239
-0.000001,-52.402569,-11.320527,127.150497
0.000000,-52.517162,-11.360809,127.139946
-0.000000,-52.546780,-11.239561,127.048096
-0.000001,-52.549911,-11.227365,126.932472
-0.000000,-52.533466,-11.331278,126.938263
0.000001,-52.531353,-11.414307,126.995529
0.000001,-52.575085,-11.484945,127.011620
-0.000000,-52.426414,-11.524009,127.074417
0.000000,-52.256912,-11.567452,127.158554
0.000002,-52.174877,-11.547401,127.168663
-0.000001,-52.088902,-11.380790,127.316574
-0.000001,-52.044971,-11.237107,127.495613
-0.000001,-52.080700,-11.261851,127.575615
0.000001,-52.131634,-11.301719,127.479980
0.000000,-52.017998,-11.221924,127.411507
-0.000000,-51.975800,-11.171839,127.408569
0.000001,-52.024757,-11.072777,127.401489
-0.000000,-52.024712,-11.068460,127.409630
-0.000000,-52.071720,-11.089563,127.442810
0.000000,-52.169350,-11.091671,127.489288
0.000001,-52.250164,-11.105669,127.518425
0.000000,-52.283035,-11.151014,127.534088
-0.000001,-52.159782,-11.186459,127.514854
-0.000001,-52.032913,-11.325503,127.451256
0.000001,-51.909016,-11.375948,127.366837
-0.000001,-51.777588,-11.294311,127.435707
-0.000001,-51.793880,-11.373609,127.492958
0.000001,-51.914135,-11.492862,127.449112
-0.000001,-52.114834,-11.584040,127.296165
0.000001,-52.196289,-11.583438,127.247513
-0.000001,-52.156761,-11.367493,127.371216
-0.000000,-52.102608,-11.143250,127.465897
0.000001,-51.981503,-10.991563,127.573639
0.000000,-51.877518,-10.910982,127.641258
0.000000,-51.882076,-10.928275,127.594185
0.000001,-51.967213,-10.988589,127.540306
-0.000000,-52.170757,-11.108659,127.450615
-0.000000,-52.412361,-11.266973,127.278152
0.000001,-52.492340,-11.334266,127.267029
0.000001,-52.508312,-11.353951,127.252594
