Channel_1,Channel_2,Channel_3,Channel_4
0.000000,-40.222271,31.895216,55.359375
0.000002,-40.079826,31.948215,55.399334
-0.000000,-40.053493,31.922953,55.380150
0.000002,-40.117661,31.846565,55.410797
-0.000001,-40.112835,31.843325,55.477985
-0.000001,-40.049232,31.913923,55.415119
0.000000,-39.964420,32.021744,55.323093
0.000000,-39.837402,32.141006,55.404549
0.000001,-39.854031,32.152245,55.408474
-0.000000,-40.052177,32.066582,55.365459
-0.000001,-40.146435,32.084084,55.361561
-0.000001,-40.038113,32.303337,55.456203
-0.000000,-39.888359,32.493809,55.668705
-0.000001,-39.854668,32.504452,55.864414
0.000001,-39.838528,32.475994,55.957020
-0.000002,-39.886955,32.413177,56.019085
-0.000002,-39.917839,32.286133,56.098835
-0.000000,-39.870026,32.223511,56.103386
0.000001,-39.880749,32.190155,55.995148
0.000001,-39.965775,32.097218,55.853893
-0.000001,-40.072132,32.077160,55.784325
0.000001,-40.133442,32.147945,55.827755
-0.000000,-40.206905,32.077274,55.827637
-0.000001,-40.275333,31.956045,55.751198
-0.000000,-40.362537,31.862982,55.647408
-0.000001,-40.425591,31.752089,55.518852
0.000000,-40.403728,31.692072,55.307804
0.000001,-40.354504,31.655098,55.098553
0.000001,-40.267658,31.675701,55.056999
-0.000001,-40.219131,31.736050,55.081242
0.000001,-40.226063,31.709715,55.055141
-0.000001,-40.216454,31.775801,55.126213
-0.000000,-40.271976,31.909096,55.174362
-0.000000,-40.366714,31.950363,55.106411
-0.000001,-40.373924,32.034130,55.104546
0.000000,-40.399761,32.122364,55.169060
-0.000001,-40.429211,32.231106,55.331837
0.000001,-40.243549,32.414726,55.566483
-0.000001,-40.070065,32.426029,55.735271
-0.000001,-40.086472,32.234268,55.689968
0.000000,-40.282913,32.096298,55.486099
-0.000000,-40.299023,32.097202,55.402641
-0.000000,-40.163227,32.167023,55.465469
-0.000000,-40.148449,32.240902,55.499821
0.000000,-40.235821,32.246727,55.372562
-0.000001,-40.313564,32.195183,55.249683
0.000000,-40.327644,32.112980,55.210171
-0.000001,-40.230286,32.036476,55.170452
0.000000,-40.195038,32.046017,55.169476
0.000001,-40.373409,32.011219,55.054569
0.000001,-40.494347,31.999903,55.017883
-0.000001,-40.572437,32.008579,55.016804
0.000000,-40.681648,31.981853,55.011715
0.000001,-40.731457,31.990767,54.997070
0.000001,-40.803013,31.999174,54.878345
0.000000,-40.923862,31.932669,54.816032
0.000001,-40.977680,31.822523,54.751568
0.000000,-40.944023,31.813377,54.685299
0.000001,-40.937042,31.864939,54.767338
0.000000,-41.017960,31.824823,54.831295
-0.000000,-40.978271,31.828150,54.834774
0.000000,-40.924068,31.778877,54.866653
0.000001,-40.845364,31.767464,55.021851
-0.000000,-40.750465,31.889612,55.132702
-0.000000,-40.671486,31.956875,55.073063
0.000000,-40.653507,31.995682,54.959129
0.000000,-40.759647,32.062649,54.879383
0.000000,-40.799587,32.178661,54.884670
0.000000,-40.784775,32.245506,54.928753
-0.000000,-40.752052,32.179371,54.927448
-0.000000,-40.683521,32.147095,54.872356
-0.000000,-40.629990,32.067142,54.819710
-0.000000,-40.566730,31.930822,54.793392
0.000000,-40.508545,31.955639,54.850578
0.000000,-40.463947,32.073479,54.897984
-0.000000,-40.421341,32.063858,54.872795
-0.000000,-40.238049,32.123672,54.913239
-0.000000,-40.086357,32.109604,54.959183
-0.000000,-40.012844,32.039207,55.150566
0.000000,-39.962410,32.065742,55.350899
-0.000000,-40.059364,32.177082,55.401443
0.000000,-40.124573,32.312035,55.358597
0.000000,-40.200607,32.368519,55.244473
0.000000,-40.212658,32.450523,55.206902
-0.000000,-40.251820,32.507271,55.139431
0.000000,-40.446712,32.482967,55.000336
0.000000,-40.611603,32.433208,54.944530
-0.000000,-40.717312,32.392876,54.930244
-0.000000,-40.788738,32.260582,54.922432
0.000000,-40.765190,32.134903,54.941902
-0.000000,-40.611172,32.101131,55.121475
0.000000,-40.433479,32.177544,55.386143
-0.000000,-40.334576,32.333241,55.533115
0.000000,-40.271973,32.467266,55.604984
0.000000,-40.243999,32.517967,55.669460
-0.000000,-40.217346,32.460045,55.613861
0.000000,-40.248394,32.345062,55.460808
0.000000,-40.360489,32.279160,55.355007
-0.000000,-40.422749,32.335529,55.353714
-0.000000,-40.412380,32.266651,55.264194
-0.000000,-40.418385,32.131596,55.145428
-0.000000,-40.524677,31.997299,55.068928
-0.000000,-40.690228,31.880466,54.960823
-0.000000,-40.721004,31.827259,54.866325
-0.000000,-40.732655,31.717451,54.861317
0.000000,-40.809235,31.518757,54.921516
0.000000,-40.751095,31.439001,55.004276
-0.000000,-40.726124,31.486378,54.930832
0.000000,-40.614098,31.665373,54.912556
-0.000000,-40.526623,31.710587,54.795403
0.000000,-40.600937,31.621540,54.609982
0.000000,-40.704807,31.517698,54.492413
-0.000000,-40.763977,31.501385,54.435879
-0.000000,-40.741283,31.668406,54.504093
-0.000000,-40.689747,31.854925,54.599167
-0.000000,-40.618969,32.018661,54.644428
-0.000000,-40.545910,32.166710,54.696934
-0.000000,-40.616688,32.208828,54.671547
0.000000,-40.721996,32.206345,54.637909
-0.000000,-40.860023,32.085777,54.603878
0.000000,-40.958439,31.995979,54.540573
0.000000,-40.868954,32.150314,54.648609
-0.000001,-40.532352,32.378086,54.911308
0.000000,-40.385174,32.434376,55.108025
-0.000001,-40.390911,32.388523,55.134689
0.000000,-40.555931,32.236408,55.055565
0.000001,-40.662540,32.193169,55.050392
0.000001,-40.621201,32.253742,55.084187
0.000000,-40.621895,32.290447,55.119583
0.000000,-40.656750,32.336990,55.084385
-0.000000,-40.672344,32.366806,55.043571
-0.000001,-40.632282,32.364601,55.086639
-0.000000,-40.601307,32.284836,55.084648
-0.000000,-40.787270,32.082870,54.906311
0.000000,-41.031494,31.923227,54.711578
0.000001,-41.219990,31.829079,54.570526
-0.000001,-41.326748,31.782347,54.540432
-0.000001,-41.300083,31.913603,54.656166
-0.000000,-41.278252,32.042194,54.746056
-0.000000,-41.382221,32.048794,54.626675
0.000000,-41.432457,32.071301,54.665363
-0.000000,-41.423203,32.022491,54.748734
0.000000,-41.357693,32.000301,54.764961
-0.000001,-41.309681,31.976557,54.724464
0.000001,-41.268021,31.883284,54.696690
-0.000001,-41.201904,31.768457,54.809086
-0.000001,-41.091785,31.764582,54.943905
-0.000000,-40.976040,31.781042,54.916813
-0.000000,-40.927917,31.796137,54.804234
0.000000,-40.904182,31.846653,54.781391
0.000000,-40.870892,31.879465,54.811382
-0.000001,-40.779835,32.054562,54.815575
-0.000000,-40.692940,32.245899,54.803532
-0.000000,-40.746006,32.218807,54.758110
0.000001,-40.845036,32.119709,54.776623
-0.000000,-40.882465,32.013737,54.845875
-0.000001,-41.023079,31.842098,54.784088
-0.000000,-41.038170,31.745409,54.820705
0.000000,-40.905910,31.700474,54.934124
0.000001,-40.868847,31.707991,55.053543
0.000000,-40.914906,31.739296,55.121117
0.000000,-40.913883,31.750450,55.009899
-0.000000,-40.966297,31.704897,54.874794
0.000000,-40.931633,31.730684,54.794960
0.000000,-40.920101,31.698603,54.742760
-0.000000,-40.982559,31.665510,54.627975
-0.000000,-41.097538,31.642807,54.450699
0.000000,-41.064381,31.718956,54.338818
-0.000000,-41.019394,31.809559,54.368275
0.000001,-41.005882,31.869585,54.264053
-0.000000,-40.997993,31.846432,54.104824
0.000000,-40.950962,31.782084,54.012653
-0.000001,-40.918430,31.732309,53.926094
0.000000,-40.930393,31.808083,53.854652
0.000000,-40.937973,31.833450,53.795631
-0.000000,-40.982719,31.671110,53.713871
0.000001,-40.937801,31.648613,53.737106
-0.000001,-40.904289,31.762831,53.752159
0.000001,-40.921589,31.850790,53.737656
0.000001,-40.971539,31.955038,53.765022
