Channel_1,Channel_2,Channel_3,Channel_4
-0.000000,125.168861,49.286404,137.932953
0.000000,125.179573,49.411739,137.942551
0.000000,125.097939,49.409012,137.924759
0.000000,125.064171,49.337482,138.012894
-0.000000,125.063133,49.243301,138.058838
0.000000,125.114662,49.236877,138.121780
0.000001,125.141541,49.277634,138.092422
-0.000000,125.213860,49.265488,138.043198
0.000000,125.247551,49.117191,137.973190
-0.000000,125.242332,48.993450,137.958771
0.000001,125.317398,48.971798,137.958038
0.000000,125.331490,49.007912,137.863449
-0.000001,125.351616,49.062840,137.724411
0.000000,125.278038,49.106907,137.582291
0.000001,125.201172,49.212177,137.561783
-0.000000,125.023003,49.166035,137.565964
0.000000,124.887093,49.091274,137.521042
-0.000001,124.903076,49.002460,137.435074
-0.000000,125.027519,48.990067,137.478470
-0.000001,125.085098,48.940647,137.474869
0.000000,125.049934,48.930439,137.418015
0.000000,124.945419,48.943764,137.293381
0.000001,124.843750,48.833900,137.223770
-0.000000,124.715233,48.663471,137.099167
0.000000,124.664635,48.670727,137.071014
-0.000001,124.575706,48.745819,137.137314
-0.000001,124.573425,48.826962,137.252777
0.000000,124.762238,48.995014,137.420944
-0.000000,124.837112,49.148216,137.495300
-0.000000,124.816727,49.226612,137.555008
-0.000001,124.909683,49.309052,137.600113
-0.000001,124.994370,49.280815,137.543121
0.000001,125.127022,49.204487,137.501740
-0.000000,125.254601,49.102676,137.411743
-0.000001,125.312515,48.947979,137.373245
-0.000001,125.417961,48.999329,137.498611
0.000001,125.560402,49.113117,137.506546
0.000000,125.644875,49.130768,137.491730
0.000000,125.694733,49.080532,137.552109
-0.000000,125.730003,49.019855,137.612534
-0.000001,125.811615,49.043617,137.681122
-0.000000,125.795647,49.016411,137.748428
-0.000000,125.734161,49.060455,137.716934
0.000001,125.686623,49.123295,137.668716
0.000000,125.608948,49.142506,137.658325
0.000000,125.590355,49.191082,137.685028
-0.000000,125.698479,49.263023,137.767929
-0.000001,125.729935,49.245152,137.846191
-0.000000,125.795128,49.201706,137.906891
0.000001,125.942108,49.198532,137.941284
0.000001,125.952072,49.180599,137.842361
0.000000,125.915855,49.150242,137.740540
-0.000001,125.948051,49.071838,137.769196
0.000001,125.958939,49.058632,137.859818
0.000001,125.867050,49.001385,137.888336
-0.000001,125.822716,48.919941,137.894699
-0.000000,125.718956,48.789879,137.857208
-0.000001,125.646049,48.797115,137.864075
0.000001,125.628944,48.878128,137.890900
-0.000001,125.538185,48.860752,137.887512
-0.000002,125.528748,48.876106,137.944748
-0.000001,125.535431,48.948391,138.097473
0.000000,125.598770,49.031532,138.187988
-0.000001,125.582474,49.090504,138.128860
-0.000001,125.539062,49.080723,138.052567
-0.000001,125.525345,49.037006,137.979706
0.000000,125.446823,48.992519,137.986160
-0.000001,125.347588,48.985329,138.012787
0.000001,125.372162,49.054714,138.026566
0.000000,125.434479,48.999756,137.990448
0.000001,125.553818,48.979599,137.974152
-0.000000,125.746506,49.062164,138.030670
0.000000,125.883698,49.051235,138.121567
-0.000000,126.002205,49.125584,138.332886
-0.000000,126.076035,49.225754,138.365234
-0.000001,126.064796,49.274830,138.218033
-0.000000,125.899147,49.259014,138.145828
0.000000,125.724869,49.225060,138.188309
